第0世代
,f1,f2,front
95.0233,7.83482,93,13
95.1467,7.83482,93,13
95.85,6.62946,91,13
99.0367,0.602679,81,13
94.17,9.64286,96,13
96.2767,6.02679,90,13
第48世代
,f1,f2,front
91.84,13.2002,100,0
98.69,0.602678,81,0
92.48,10.8482,98,0
93.48,9.04018,95,0
97.69,2.41071,84,0
98.3567,1.20536,82,0
95.0233,7.23214,92,0
97.3033,3.01339,85,0
93.64,9.04018,95,0
96.65,4.21875,87,0
92,12.0536,100,0
96.33,4.82143,88,0
94.16,7.83482,93,0
94.1467,7.83482,93,0
92.16,11.4509,99,0
95.6767,6.02679,90,0
97.3433,3.01339,85,0
95.33,6.62946,91,0
95.85,6.02678,90,0
92.4667,11.2226,98,0
96.6367,4.21875,87,0
98.53,1.20536,82,0
96.0367,5.42411,89,0
95.1833,7.23214,92,0
96.0233,5.42411,89,0
98.6633,0.602679,81,0
95.3167,6.62946,91,0
97.3167,3.01339,85,0
92.0133,66.7036,100,1
98.69,0.602678,81,1
92.16,12.0536,100,1
92.4933,10.8482,98,1
93.6633,9.64286,96,1
96.65,4.21875,87,1
97.69,2.41071,84,1
95.1833,7.23214,92,1
94.4933,7.83482,93,1
97.3167,3.01339,85,1
98.3567,1.87929,82,1
93.9733,9.04018,95,1
96.0233,5.42411,89,1
96.3433,4.82143,88,1
94.32,7.83482,93,1
95.69,6.02679,90,1
92.3333,11.4509,99,1
95.6767,6.62946,91,1
97.3567,3.01339,85,1
98.53,1.20536,82,1
96.21,5.42411,89,1
93.8133,9.04018,95,1
95.33,6.62946,91,1
98.3567,1.20536,82,1
98.6767,0.602679,81,1
95.3167,6.62946,91,1
94.3333,7.83482,93,1
97.3433,3.01339,85,1
92.1733,12.5975,99,2
98.85,0.602678,81,2
93.6633,9.64286,96,2
92.64,10.8482,98,2
93.9833,9.04018,95,2
94.48,7.83482,93,2
96.6633,4.21875,87,2
97.33,3.01339,85,2
97.8367,2.41071,84,2
95.1833,7.23214,92,2
96.3433,4.82143,88,2
98.3567,1.20536,82,2
94.69,7.83482,93,2
92.4933,11.4509,99,2
92.3333,12.0536,100,2
96.0233,5.42411,89,2
95.3433,6.62946,91,2
95.69,6.02679,90,2
97.5033,3.01339,85,2
95.69,6.02679,90,2
97.69,2.41071,84,2
98.6767,0.602679,81,2
96.0367,5.42411,89,2
96.65,4.21875,87,2
98.37,1.20536,82,2
95.3433,6.62946,91,2
97.3433,3.01339,85,2
98.7033,0.602679,81,2
92.1733,62.6702,100,3
98.85,0.602678,81,3
92.4133,12.0536,100,3
93.6633,9.64286,96,3
92.6533,10.8482,98,3
96.6767,4.21875,87,3
93.9833,9.04018,95,3
94.6533,7.83482,93,3
98.37,1.20536,82,3
97.85,2.41071,84,3
97.3433,3.01339,85,3
95.3167,7.30895,91,3
94.69,7.83482,93,3
95.49,6.62946,91,3
97.5167,3.01339,85,3
96.5033,4.82143,88,3
97.69,2.41071,84,3
95.8367,6.02679,90,3
93.8233,9.64286,96,3
96.3433,4.82143,88,3
96.1833,5.42411,89,3
98.53,1.20536,82,3
92.4933,12.0536,100,3
92.65,11.4509,99,3
95.69,6.02679,90,3
96.0233,5.42411,89,3
95.3433,6.62946,91,3
98.69,1.20536,82,3
97.3567,3.01339,85,3
96.0367,5.42411,89,3
95.69,6.02679,90,3
98.7033,0.602679,81,3
98.7033,0.602679,81,3
94.6667,7.83482,93,3
92.3533,71.1249,100,4
98.8633,0.602678,81,4
92.5867,60.9869,100,4
92.65,11.4509,99,4
93.9967,9.04018,95,4
92.5067,62.0676,99,4
92.8133,10.8482,98,4
93.6633,9.64286,96,4
97.3433,3.01339,85,4
94.69,7.83482,93,4
98.0233,2.41071,84,4
96.69,4.21875,87,4
94.8267,7.83482,93,4
98.37,1.20536,82,4
95.49,6.62946,91,4
95.3433,7.30895,91,4
97.7033,2.41071,84,4
96.5167,4.82143,88,4
95.8367,6.02679,90,4
93.6633,9.64286,96,4
96.37,5.42411,89,4
98.5433,1.20536,82,4
97.53,3.01339,85,4
96.0233,6.02678,90,4
96.6767,4.21875,87,4
98.69,1.20536,82,4
96.0367,5.42411,89,4
95.3567,7.23214,92,4
92.8,11.2226,98,4
98.7033,0.602679,81,4
96.1967,5.42411,89,4
95.85,6.02679,90,4
97.49,3.01339,85,4
92.6633,11.4509,99,4
96.1833,5.42411,89,4
98.8367,0.602679,81,4
94.69,7.83482,93,4
92.5067,63.0036,100,5
99.01,0.602678,81,5
92.65,12.1061,99,5
92.9733,10.8482,98,5
93.9967,9.04018,95,5
94.69,7.83482,93,5
93.6633,10.7474,96,5
98.17,2.41071,84,5
95.0233,7.83482,93,5
96.81,4.21875,87,5
97.3433,3.70604,85,5
96.6633,4.82143,88,5
95.3567,7.23214,92,5
95.5033,6.62946,91,5
96.1967,5.42411,89,5
98.3833,1.88484,82,5
97.7033,2.41071,84,5
95.8367,6.19527,90,5
96.0367,5.42411,89,5
93.9967,9.64286,96,5
98.53,1.20536,82,5
92.81,11.4509,99,5
98.69,1.20536,82,5
94.69,7.83482,93,5
93.6767,9.64286,96,5
97.5033,3.01339,85,5
97.6633,3.01339,85,5
95.8633,6.02679,90,5
98.8367,0.602679,81,5
97.3567,3.01339,85,5
92.6633,11.4509,99,5
96.69,4.21875,87,5
98.8633,0.602679,81,5
96.1967,5.42411,89,5
93.6633,9.64286,96,5
97.7033,2.41071,84,5
95.85,6.02679,90,5
92.65,13.2807,99,6
99.01,0.602678,81,6
92.9867,10.8482,98,6
96.8233,4.21875,87,6
93.6767,9.64286,96,6
94.1833,9.04018,95,6
97.49,3.01339,85,6
95.0233,7.83482,93,6
94.69,7.83482,93,6
92.6667,11.4509,99,6
95.5033,6.62946,91,6
98.1833,2.41071,84,6
93.9967,9.04018,95,6
96.3567,5.42411,89,6
95.8367,6.62946,91,6
96.1833,5.42411,89,6
95.8633,6.02679,90,6
96.6633,4.82143,88,6
93.69,9.64286,96,6
92.8267,11.4509,99,6
98.3833,1.88484,82,6
98.69,1.20536,82,6
97.6767,3.01339,85,6
97.85,2.41071,84,6
98.8367,0.602679,81,6
97.7033,2.41071,84,6
98.5433,1.20536,82,6
96.69,4.21875,87,6
98.54,1.80804,83,6
95.5033,6.62946,91,6
94.8133,7.83482,93,6
96.6767,4.82143,88,6
95.85,6.02679,90,6
98.53,1.87929,82,6
97.5167,3.01339,85,6
98.8633,0.602679,81,6
96.1967,5.42411,89,6
99.0233,0.602678,81,7
92.65,15.326,99,7
92.6667,12.0536,100,7
94.1967,9.04018,95,7
97.49,3.01339,85,7
96.8367,4.21875,87,7
95.16,7.83482,93,7
94.7333,7.83482,93,7
93.1467,10.8482,98,7
93.69,9.64286,96,7
95.5167,6.62946,91,7
98.54,1.80804,83,7
96.6767,4.82143,88,7
98.25,2.41071,84,7
97.85,2.41071,84,7
96.37,5.42411,89,7
95.65,6.62946,91,7
97.69,3.01339,85,7
98.85,0.602679,81,7
93.9967,9.04018,95,7
93.0533,10.8482,98,7
93.69,9.64286,96,7
96.01,6.02679,90,7
92.8367,11.4509,99,7
95.85,6.02679,90,7
96.1833,5.55515,89,7
94.85,7.83482,93,7
98.69,1.20536,82,7
98.7033,1.20536,82,7
96.81,4.21875,87,7
92.7033,11.4509,99,7
94.01,9.04018,95,7
97.5167,3.01339,85,7
96.1967,5.42411,89,7
95.8633,6.02679,90,7
92.8233,11.4509,99,7
96.1967,5.42411,89,7
99.1833,0.602678,81,8
92.65,16.1699,99,8
92.7467,11.4509,99,8
97.5033,3.01339,85,8
96.8367,4.21875,87,8
93.7033,9.64286,96,8
94.7467,7.83482,93,8
93.16,10.8482,98,8
94.21,9.04018,95,8
98.54,1.80804,83,8
98.2633,2.41071,84,8
95.1833,7.83482,93,8
96.7033,5.42411,89,8
97.8633,2.41071,84,8
95.5167,7.23214,92,8
96.8233,4.21875,87,8
98.85,0.602679,81,8
97.8367,3.01339,85,8
93.0667,10.8482,98,8
92.85,11.4509,99,8
96.1833,5.967,89,8
93.9967,9.64286,96,8
94.85,7.83482,93,8
98.7033,1.20536,82,8
94.01,9.04018,95,8
98.7033,1.20536,82,8
95.9167,6.62946,91,8
96.1967,5.42411,89,8
96.53,5.42411,89,8
96.01,6.02679,90,8
95.65,6.62946,91,8
97.53,3.01339,85,8
99.0367,0.602679,81,8
96.3433,5.42411,89,8
95.58,7.23214,92,8
93.8233,9.64286,96,8
95.8633,6.62946,91,8
95.6633,6.62946,91,8
94.1467,9.04018,95,8
96.01,6.02679,90,8
92.85,11.4509,99,8
95.58,7.23214,92,8
99.1967,0.602678,81,9
92.65,16.262,99,9
92.7467,12.0536,100,9
97.5167,3.01339,85,9
94.3067,9.04018,95,9
96.85,4.21875,87,9
93.24,10.8482,98,9
93.8233,9.64286,96,9
94.85,7.83482,93,9
98.54,1.80804,83,9
95.2633,7.83482,93,9
98.2633,2.41071,84,9
96.8233,4.82143,88,9
96.53,5.42411,89,9
96.0233,6.02679,90,9
98.01,2.41071,84,9
97.85,3.01339,85,9
96.21,5.42411,89,9
94.0667,9.04018,95,9
98.7033,1.20536,82,9
95.5167,7.23214,92,9
98.8633,0.602679,81,9
93.08,10.8482,98,9
93.8233,9.64286,96,9
92.9833,11.4509,99,9
94.85,7.83482,93,9
98.8633,1.20536,82,9
92.85,11.4509,99,9
95.9967,6.62946,91,9
92.8267,12.0536,100,9
95.65,6.62946,91,9
97.6367,3.01339,85,9
99.17,0.602679,81,9
95.58,7.23214,92,9
95.9167,6.62946,91,9
96.3567,5.42411,89,9
95.6767,6.62946,91,9
96.8233,4.40595,87,9
94.1567,9.04018,95,9
93.2267,10.8482,98,9
96.8367,4.21875,87,9
95.58,7.23214,92,9
92.65,17.133,99,10
99.2067,0.602678,81,10
92.8233,13.4914,99,10
97.5167,3.01339,85,10
94.33,9.04018,95,10
96.8633,4.21875,87,10
98.8633,1.20536,82,10
98.5433,2.14181,82,10
94.85,7.83482,93,10
93.8233,10.5096,96,10
93.3067,10.8482,98,10
95.2633,7.83482,93,10
96.5967,5.42411,89,10
92.8233,12.986,99,10
96.8367,4.40595,87,10
98.0233,2.41071,84,10
92.85,11.4509,99,10
98.2767,2.41071,84,10
97.8633,3.01339,85,10
96.0233,6.02679,90,10
95.8233,6.62946,91,10
99.01,0.602679,81,10
95.58,7.23214,92,10
93.8367,9.64286,96,10
93.1333,11.2226,98,10
94.1567,9.04018,95,10
95.6633,6.62946,91,10
94.9067,7.83482,93,10
96.2767,6.02678,90,10
92.9833,11.4509,99,10
93.8233,9.64286,96,10
97.65,3.01339,85,10
96.3567,5.42411,89,10
95.5967,7.23214,92,10
96.1833,6.02679,90,10
96.37,5.42411,89,10
99.1967,0.602679,81,10
94.1567,9.04018,95,10
92.85,11.4509,99,10
96.8367,4.21875,87,10
94.85,7.83482,93,10
92.65,17.5766,99,11
99.2633,0.602678,81,11
92.8233,17.1793,99,11
92.85,11.4509,99,11
93.32,10.8482,98,11
96.8767,4.21875,87,11
97.6367,3.01339,85,11
94.33,9.04018,95,11
94.85,7.83482,93,11
93.8367,9.64286,96,11
98.3433,2.41071,84,11
95.4367,7.83482,93,11
98.85,2.21262,81,11
96.8367,4.82143,88,11
96.5967,5.42411,89,11
92.9967,11.4509,99,11
98.8767,1.20536,82,11
96.0367,6.02679,90,11
95.8233,6.62946,91,11
97.9167,3.01339,85,11
99.01,0.602679,81,11
95,7.83482,93,11
94.1567,9.64286,96,11
95.6767,6.62946,91,11
98.8633,1.87929,82,11
96.3567,6.02678,90,11
95.58,7.23214,92,11
98.0233,2.41071,84,11
95.58,7.23214,92,11
98.0367,2.41071,84,11
93.8767,9.64286,96,11
96.1967,6.02679,90,11
97.6633,3.01339,85,11
96.85,4.21875,87,11
99.1967,0.602679,81,11
96.3567,5.42411,89,11
94.1567,9.04018,95,11
96.37,5.42411,89,11
94.17,9.04018,95,11
94.8933,7.83482,93,11
92.9067,11.4509,99,11
92.65,18.096,99,12
99.2767,0.602678,81,12
92.9833,14.39,99,12
92.9967,11.4509,99,12
96.97,4.21875,87,12
97.65,3.01339,85,12
94.9733,8.69596,93,12
98.8633,2.21262,81,12
93.8767,9.64286,96,12
93.48,10.8482,98,12
94.3567,9.04018,95,12
95.4933,7.83482,93,12
98.3567,2.41071,84,12
96.8367,4.82143,88,12
96.17,6.02679,90,12
93.1433,11.4509,99,12
97.93,3.01339,85,12
95.8367,6.62946,91,12
93.3867,10.8482,98,12
99.0233,0.602679,81,12
96.61,5.42411,89,12
93.9967,9.64286,96,12
95.0233,7.83482,93,12
98.0367,2.41071,84,12
96.37,5.42411,89,12
95.5967,7.23214,92,12
95.8233,6.62946,91,12
96.2633,6.02679,90,12
94.17,9.04018,95,12
98.8767,1.20536,82,12
94.9867,7.83482,93,12
98.8767,1.20536,82,12
96.8633,4.21875,87,12
98.1833,2.41071,84,12
95.58,7.23214,92,12
97.6767,3.01339,85,12
99.2067,0.602679,81,12
96.5167,5.42411,89,12
94.1833,9.04018,95,12
95.58,7.23214,92,12
99.3433,0.602678,81,13
92.65,21.8781,99,13
92.8233,18.5833,99,13
92.9967,11.4509,99,13
96.9833,4.21875,87,13
97.6633,3.01339,85,13
93.9967,9.64286,96,13
93.5733,10.8482,98,13
95.01,8.97676,93,13
98.8633,2.21262,81,13
94.49,9.04018,95,13
98.4367,2.41071,84,13
97.93,3.01339,85,13
98.9567,1.20536,82,13
96.61,5.42411,89,13
96.8367,4.82143,88,13
95.5167,7.83482,93,13
96.17,6.62946,91,13
93.4,10.8482,98,13
93.1567,11.4509,99,13
96.2767,6.02679,90,13
99.0367,0.602679,81,13
96.37,5.42411,89,13
94.1967,9.04018,95,13
95.0233,7.83482,93,13
95.1467,7.83482,93,13
98.1833,2.41071,84,13
95.6767,7.23214,92,13
第49世代
,f1,f2,front
91.84,13.2002,100,0
98.69,0.602678,81,0
92.48,10.8482,98,0
93.48,9.04018,95,0
97.69,2.41071,84,0
98.3567,1.20536,82,0
95.0233,7.23214,92,0
97.3033,3.01339,85,0
93.64,9.04018,95,0
96.65,4.21875,87,0
92,12.0536,100,0
96.33,4.82143,88,0
94.16,7.83482,93,0
94.1467,7.83482,93,0
92.16,11.4509,99,0
97.3433,3.01339,85,0
95.33,6.62946,91,0
95.6767,6.02679,90,0
96.0233,5.42411,89,0
95.69,6.02678,90,0
92.4667,11.2226,98,0
96.6367,4.21875,87,0
98.53,1.20536,82,0
96.0367,5.42411,89,0
95.1833,7.23214,92,0
98.6633,0.602679,81,0
95.3167,6.62946,91,0
97.3167,3.01339,85,0
92.0133,66.7036,100,1
98.69,0.602678,81,1
92.16,12.0536,100,1
92.4933,10.8482,98,1
93.6633,9.64286,96,1
96.65,4.21875,87,1
97.69,2.41071,84,1
95.1833,7.23214,92,1
94.4933,7.83482,93,1
97.3167,3.01339,85,1
98.3567,1.87929,82,1
93.9733,9.04018,95,1
96.3433,4.82143,88,1
94.32,7.83482,93,1
92.3333,11.4509,99,1
96.0233,5.42411,89,1
95.6767,6.62946,91,1
97.3567,3.01339,85,1
95.85,6.02678,90,1
98.53,1.20536,82,1
96.21,5.42411,89,1
93.8133,9.04018,95,1
95.33,6.62946,91,1
98.3567,1.20536,82,1
95.69,6.02679,90,1
98.6767,0.602679,81,1
95.3167,6.62946,91,1
94.3333,7.83482,93,1
97.3433,3.01339,85,1
92.1733,12.5975,99,2
98.85,0.602678,81,2
93.6633,9.64286,96,2
92.64,10.8482,98,2
93.9833,9.04018,95,2
94.48,7.83482,93,2
96.6633,4.21875,87,2
97.33,3.01339,85,2
97.8367,2.41071,84,2
95.1833,7.23214,92,2
96.3433,4.82143,88,2
98.3567,1.20536,82,2
94.69,7.83482,93,2
92.4933,11.4509,99,2
92.3333,12.0536,100,2
96.0233,5.42411,89,2
95.3433,6.62946,91,2
95.69,6.02679,90,2
97.5033,3.01339,85,2
95.69,6.02679,90,2
97.69,2.41071,84,2
98.6767,0.602679,81,2
96.0367,5.42411,89,2
96.65,4.21875,87,2
98.37,1.20536,82,2
95.3433,6.62946,91,2
97.3433,3.01339,85,2
98.7033,0.602679,81,2
92.1733,62.6702,100,3
98.85,0.602678,81,3
92.4133,12.0536,100,3
93.6633,9.64286,96,3
92.6533,10.8482,98,3
96.6767,4.21875,87,3
93.9833,9.04018,95,3
94.6533,7.83482,93,3
98.37,1.20536,82,3
97.85,2.41071,84,3
97.3433,3.01339,85,3
95.3167,7.30895,91,3
94.69,7.83482,93,3
95.49,6.62946,91,3
97.5167,3.01339,85,3
96.5033,4.82143,88,3
97.69,2.41071,84,3
95.8367,6.02679,90,3
93.8233,9.64286,96,3
96.3433,4.82143,88,3
96.1833,5.42411,89,3
98.53,1.20536,82,3
92.4933,12.0536,100,3
92.65,11.4509,99,3
95.69,6.02679,90,3
96.0233,5.42411,89,3
95.3433,6.62946,91,3
98.69,1.20536,82,3
97.3567,3.01339,85,3
96.0367,5.42411,89,3
95.69,6.02679,90,3
98.7033,0.602679,81,3
98.7033,0.602679,81,3
94.6667,7.83482,93,3
92.3533,71.1249,100,4
98.8633,0.602678,81,4
92.5867,60.9869,100,4
92.65,11.4509,99,4
92.5067,62.0676,99,4
92.8133,10.8482,98,4
93.6633,9.64286,96,4
97.3433,3.01339,85,4
93.9967,9.04018,95,4
94.69,7.83482,93,4
98.0233,2.41071,84,4
96.69,4.21875,87,4
94.8267,7.83482,93,4
98.37,1.20536,82,4
95.49,6.62946,91,4
95.3433,7.30895,91,4
97.7033,2.41071,84,4
96.5167,4.82143,88,4
95.8367,6.02679,90,4
93.9867,9.04018,95,4
93.6633,9.64286,96,4
96.37,5.42411,89,4
98.5433,1.20536,82,4
97.53,3.01339,85,4
96.0233,6.02678,90,4
96.6767,4.21875,87,4
98.69,1.20536,82,4
96.0367,5.42411,89,4
95.3567,7.23214,92,4
92.8,11.2226,98,4
98.7033,0.602679,81,4
96.1967,5.42411,89,4
95.85,6.02679,90,4
97.49,3.01339,85,4
92.6633,11.4509,99,4
96.1833,5.42411,89,4
98.8367,0.602679,81,4
94.69,7.83482,93,4
92.5067,63.0036,100,5
99.01,0.602678,81,5
92.65,12.1061,99,5
92.8267,10.8482,98,5
93.6633,10.7474,96,5
93.9967,9.04018,95,5
94.69,7.83482,93,5
98.17,2.41071,84,5
95.0233,7.83482,93,5
96.81,4.21875,87,5
97.3433,3.70604,85,5
96.6633,4.82143,88,5
95.3567,7.23214,92,5
95.5033,6.62946,91,5
96.1967,5.42411,89,5
98.3833,1.88484,82,5
97.7033,2.41071,84,5
95.8367,6.19527,90,5
96.0367,5.42411,89,5
93.9967,9.64286,96,5
98.53,1.20536,82,5
98.69,1.20536,82,5
94.69,7.83482,93,5
93.6767,9.64286,96,5
97.5033,3.01339,85,5
97.6633,3.01339,85,5
95.8633,6.02679,90,5
98.8367,0.602679,81,5
97.3567,3.01339,85,5
92.69,11.4509,99,5
96.69,4.21875,87,5
98.8633,0.602679,81,5
96.1967,5.42411,89,5
93.6633,9.64286,96,5
92.6633,11.4509,99,5
97.7033,2.41071,84,5
95.85,6.02679,90,5
99.01,0.602678,81,6
92.6,69.3869,100,6
92.65,13.2807,99,6
92.9733,10.8482,98,6
96.8233,4.21875,87,6
93.6767,9.64286,96,6
94.1833,9.04018,95,6
97.49,3.01339,85,6
95.0233,7.83482,93,6
94.69,7.83482,93,6
95.5033,6.62946,91,6
98.1833,2.41071,84,6
93.9967,9.04018,95,6
96.3567,5.42411,89,6
97.85,2.41071,84,6
95.8367,6.62946,91,6
98.3833,1.88484,82,6
96.1833,5.42411,89,6
95.8633,6.02679,90,6
96.6633,4.82143,88,6
93.69,9.64286,96,6
92.81,11.4509,99,6
98.69,1.20536,82,6
95.5033,6.62946,91,6
94.8133,7.83482,93,6
92.6667,11.4509,99,6
97.6633,3.01339,85,6
97.7033,2.41071,84,6
98.8367,0.602679,81,6
98.5433,1.20536,82,6
96.69,4.21875,87,6
97.5167,3.01339,85,6
98.8633,0.602679,81,6
96.1967,5.42411,89,6
98.53,1.87929,82,6
96.6767,4.82143,88,6
95.85,6.02679,90,6
98.54,1.80804,83,6
99.0233,0.602678,81,7
92.65,15.326,99,7
92.6667,12.0536,100,7
92.9867,10.8482,98,7
94.1967,9.04018,95,7
93.69,9.64286,96,7
97.49,3.01339,85,7
96.8367,4.21875,87,7
95.16,7.83482,93,7
94.7333,7.83482,93,7
95.5167,6.62946,91,7
98.54,1.80804,83,7
96.6767,4.82143,88,7
98.25,2.41071,84,7
97.85,2.41071,84,7
96.37,5.42411,89,7
95.65,6.62946,91,7
97.6767,3.01339,85,7
98.85,0.602679,81,7
93.9967,9.04018,95,7
93.69,9.64286,96,7
92.8233,11.4509,99,7
96.01,6.02679,90,7
95.85,6.02679,90,7
96.1833,5.55515,89,7
94.85,7.83482,93,7
98.69,1.20536,82,7
98.7033,1.20536,82,7
96.81,4.21875,87,7
92.7033,11.4509,99,7
94.01,9.04018,95,7
97.5167,3.01339,85,7
96.1967,5.42411,89,7
95.8633,6.02679,90,7
96.1967,5.42411,89,7
92.65,16.1699,99,8
99.1833,0.602678,81,8
92.7467,11.4509,99,8
97.5033,3.01339,85,8
96.8367,4.21875,87,8
93.7033,9.64286,96,8
93.1467,10.8482,98,8
94.7467,7.83482,93,8
94.21,9.04018,95,8
98.54,1.80804,83,8
98.2633,2.41071,84,8
95.1833,7.83482,93,8
97.8633,2.41071,84,8
96.7033,5.42411,89,8
95.5167,7.23214,92,8
96.8233,4.21875,87,8
97.69,3.01339,85,8
98.85,0.602679,81,8
93.0533,10.8482,98,8
92.8267,11.4509,99,8
95.8633,6.62946,91,8
96.1833,5.967,89,8
93.9967,9.64286,96,8
94.85,7.83482,93,8
98.7033,1.20536,82,8
94.01,9.04018,95,8
98.7033,1.20536,82,8
95.8633,6.02679,90,8
96.1967,5.42411,89,8
96.53,5.42411,89,8
96.01,6.02679,90,8
95.65,6.62946,91,8
99.0367,0.602679,81,8
96.3433,5.42411,89,8
95.58,7.23214,92,8
93.8233,9.64286,96,8
95.6633,6.62946,91,8
94.1467,9.04018,95,8
97.53,3.01339,85,8
92.8233,11.4509,99,8
95.58,7.23214,92,8
92.65,16.262,99,9
99.1967,0.602678,81,9
92.7467,12.0536,100,9
97.5167,3.01339,85,9
93.16,10.8482,98,9
94.3067,9.04018,95,9
96.85,4.21875,87,9
93.8233,9.64286,96,9
94.85,7.83482,93,9
95.2633,7.83482,93,9
98.7033,1.20536,82,9
98.2633,2.41071,84,9
92.8367,11.4509,99,9
96.8233,4.82143,88,9
96.53,5.42411,89,9
98.8633,0.602679,81,9
98.01,2.41071,84,9
97.8367,3.01339,85,9
95.9167,6.62946,91,9
96.21,5.42411,89,9
94.0667,9.04018,95,9
93.0667,10.8482,98,9
95.5167,7.23214,92,9
98.54,1.80804,83,9
93.8233,9.64286,96,9
96.0233,6.02679,90,9
98.54,1.80804,83,9
94.85,7.83482,93,9
96.01,6.02679,90,9
95.65,6.62946,91,9
92.8267,12.0536,100,9
99.17,0.602679,81,9
95.58,7.23214,92,9
97.6367,3.01339,85,9
96.3567,5.42411,89,9
95.6767,6.62946,91,9
96.8233,4.40595,87,9
94.1567,9.04018,95,9
96.8367,4.21875,87,9
95.58,7.23214,92,9
99.2067,0.602678,81,10
92.65,17.133,99,10
92.8233,13.4914,99,10
97.5167,3.01339,85,10
94.33,9.04018,95,10
96.8633,4.21875,87,10
98.5433,2.14181,82,10
93.8233,10.5096,96,10
94.85,7.83482,93,10
98.8633,1.20536,82,10
95.2633,7.83482,93,10
96.5967,5.42411,89,10
92.8233,12.986,99,10
93.24,10.8482,98,10
96.8367,4.40595,87,10
98.0233,2.41071,84,10
92.85,11.4509,99,10
98.2767,2.41071,84,10
93.08,10.8482,98,10
97.85,3.01339,85,10
98.8633,0.602679,81,10
95.58,7.23214,92,10
93.8367,9.64286,96,10
94.1567,9.04018,95,10
92.85,11.4509,99,10
95.6633,6.62946,91,10
96.0233,6.02679,90,10
94.9067,7.83482,93,10
96.2767,6.02678,90,10
93.8233,9.64286,96,10
95.9967,6.62946,91,10
99.1967,0.602679,81,10
97.65,3.01339,85,10
96.3433,5.42411,89,10
95.5967,7.23214,92,10
95.8233,6.62946,91,10
96.1833,6.02679,90,10
96.37,5.42411,89,10
94.1567,9.04018,95,10
95.9167,6.62946,91,10
93.2267,10.8482,98,10
96.8367,4.21875,87,10
94.85,7.83482,93,10
92.65,17.5766,99,11
99.2633,0.602678,81,11
92.8233,17.1793,99,11
92.85,11.4509,99,11
93.3067,10.8482,98,11
96.8767,4.21875,87,11
97.6367,3.01339,85,11
94.33,9.04018,95,11
93.8367,9.64286,96,11
94.85,7.83482,93,11
98.85,2.21262,81,11
98.3433,2.41071,84,11
95.4367,7.83482,93,11
98.8633,1.20536,82,11
96.8367,4.82143,88,11
96.5967,5.42411,89,11
96.0367,6.02679,90,11
95.8233,6.62946,91,11
97.8633,3.01339,85,11
99.01,0.602679,81,11
93.1333,11.2226,98,11
96.1967,6.02679,90,11
95,7.83482,93,11
94.1567,9.64286,96,11
95.6767,6.62946,91,11
96.3567,5.42411,89,11
98.0233,2.41071,84,11
95.58,7.23214,92,11
92.9833,11.4509,99,11
95.58,7.23214,92,11
98.0367,2.41071,84,11
93.8767,9.64286,96,11
96.85,4.21875,87,11
99.1967,0.602679,81,11
96.37,5.42411,89,11
94.1567,9.04018,95,11
97.6633,3.01339,85,11
94.1567,9.04018,95,11
94.8933,7.83482,93,11
92.65,18.096,99,12
99.2767,0.602678,81,12
92.85,11.4509,99,12
93.32,10.8482,98,12
96.97,4.21875,87,12
97.65,3.01339,85,12
93.8767,9.64286,96,12
94.9733,8.69596,93,12
98.8633,1.87929,82,12
94.3567,9.04018,95,12
98.3567,2.41071,84,12
95.4933,7.83482,93,12
96.8367,4.82143,88,12
92.9833,11.4509,99,12
96.17,6.02679,90,12
98.8767,1.20536,82,12
94.17,9.04018,95,12
97.9167,3.01339,85,12
95.8367,6.62946,91,12
99.01,0.602679,81,12
96.61,5.42411,89,12
93.9967,9.64286,96,12
95.0233,7.83482,93,12
98.0367,2.41071,84,12
95.5967,7.23214,92,12
95.8233,6.62946,91,12
96.3567,5.42411,89,12
94.9867,7.83482,93,12
96.8633,4.21875,87,12
96.3567,6.02678,90,12
98.1833,2.41071,84,12
95.58,7.23214,92,12
97.6767,3.01339,85,12
99.2067,0.602679,81,12
96.5167,5.42411,89,12
96.2633,6.02679,90,12
92.85,11.4509,99,12
95.58,7.23214,92,12
92.65,21.8781,99,13
99.3433,0.602678,81,13
92.8233,18.5833,99,13
92.85,11.4509,99,13
97.6633,3.01339,85,13
96.9833,4.21875,87,13
93.48,10.8482,98,13
93.9967,9.64286,96,13
95.01,8.97676,93,13
95.6767,7.23214,92,13
94.49,9.04018,95,13
98.8633,2.21262,81,13
98.4367,2.41071,84,13
95.5167,7.83482,93,13
97.93,3.01339,85,13
96.01,6.62946,91,13
93.3867,10.8482,98,13
92.9967,11.4509,99,13
96.61,5.42411,89,13
99.0233,0.602679,81,13
96.37,5.42411,89,13
96.8367,4.82143,88,13
95.0233,7.83482,93,13
95.1467,7.83482,93,13
98.1833,2.41071,84,13
96.2767,6.02679,90,13
94.0233,9.64286,96,13
96.17,6.62946,91,13
94.17,9.04018,95,13
98.8767,1.20536,82,13
96.9167,4.82143,88,13
98.8767,1.20536,82,13
第50世代
,f1,f2,front
91.8267,12.0536,100,0
98.69,0.602678,81,0
92.48,10.8482,98,0
93.48,9.04018,95,0
97.69,2.41071,84,0
98.3567,1.20536,82,0
97.3033,3.01339,85,0
93.64,9.04018,95,0
96.65,4.21875,87,0
95.0233,7.23214,92,0
94.1467,7.83482,93,0
94.16,7.83482,93,0
92.16,11.4509,99,0
96.33,4.82143,88,0
97.3433,3.01339,85,0
96.0233,5.42411,89,0
